ano,mes,mes_nome,capitulo,grupo_cid,aih
2016,7,Jul,Cap 20,Causas Externas,8
2016,7,Jul,Cap 21,Fatores de Saúde,19191
2016,8,Ago,Cap 01,Infeccioso/Parasitário,66592
2016,8,Ago,Cap 02,Neoplasias,68038
2016,8,Ago,Cap 03,Sangue/Imunidade,8184
2016,8,Ago,Cap 04,Endócrino/Metabólico,20683
2016,8,Ago,Cap 05,Mental/Comportamental,32432
2016,8,Ago,Cap 06,Nervoso,20029
2016,8,Ago,Cap 07,Olho/Anexos,10023
2016,8,Ago,Cap 08,Ouvido,1749
2016,8,Ago,Cap 09,Cardiovascular,101881
2016,8,Ago,Cap 10,Respiratório,106962
2016,8,Ago,Cap 11,Digestivo,96647
2016,8,Ago,Cap 12,Pele/Subcutâneo,21614
2016,8,Ago,Cap 13,Osteomuscular,18713
2016,8,Ago,Cap 14,Geniturinário,67896
2016,8,Ago,Cap 15,Materno/Perinatal,196061
2016,8,Ago,Cap 16,Perinatal,22341
2016,8,Ago,Cap 17,Congênito,7462
2016,8,Ago,Cap 18,Sintomas/Sinais,15279
2016,8,Ago,Cap 19,Lesões/Traumas,100092
2016,8,Ago,Cap 20,Causas Externas,6
2016,8,Ago,Cap 21,Fatores de Saúde,19865
2016,9,Set,Cap 01,Infeccioso/Parasitário,64645
2016,9,Set,Cap 02,Neoplasias,65018
2016,9,Set,Cap 03,Sangue/Imunidade,8037
2016,9,Set,Cap 04,Endócrino/Metabólico,20180
2016,9,Set,Cap 05,Mental/Comportamental,31782
2016,9,Set,Cap 06,Nervoso,19334
2016,9,Set,Cap 07,Olho/Anexos,9290
2016,9,Set,Cap 08,Ouvido,1523
2016,9,Set,Cap 09,Cardiovascular,97364
2016,9,Set,Cap 10,Respiratório,97801
2016,9,Set,Cap 11,Digestivo,93998
2016,9,Set,Cap 12,Pele/Subcutâneo,20677
2016,9,Set,Cap 13,Osteomuscular,17915
2016,9,Set,Cap 14,Geniturinário,67176
2016,9,Set,Cap 15,Materno/Perinatal,190717
2016,9,Set,Cap 16,Perinatal,21560
2016,9,Set,Cap 17,Congênito,7146
2016,9,Set,Cap 18,Sintomas/Sinais,14763
2016,9,Set,Cap 19,Lesões/Traumas,95383
2016,9,Set,Cap 20,Causas Externas,6
2016,9,Set,Cap 21,Fatores de Saúde,19686
2016,10,Out,Cap 01,Infeccioso/Parasitário,63226
2016,10,Out,Cap 02,Neoplasias,64274
2016,10,Out,Cap 03,Sangue/Imunidade,8289
2016,10,Out,Cap 04,Endócrino/Metabólico,20529
2016,10,Out,Cap 05,Mental/Comportamental,31615
2016,10,Out,Cap 06,Nervoso,19385
2016,10,Out,Cap 07,Olho/Anexos,9286
2016,10,Out,Cap 08,Ouvido,1594
2016,10,Out,Cap 09,Cardiovascular,97928
2016,10,Out,Cap 10,Respiratório,94251
2016,10,Out,Cap 11,Digestivo,91379
2016,10,Out,Cap 12,Pele/Subcutâneo,20088
2016,10,Out,Cap 13,Osteomuscular,17742
2016,10,Out,Cap 14,Geniturinário,65742
2016,10,Out,Cap 15,Materno/Perinatal,184610
2016,10,Out,Cap 16,Perinatal,21609
2016,10,Out,Cap 17,Congênito,6757
2016,10,Out,Cap 18,Sintomas/Sinais,14698
2016,10,Out,Cap 19,Lesões/Traumas,95743
2016,10,Out,Cap 20,Causas Externas,4
2016,10,Out,Cap 21,Fatores de Saúde,18777
2016,11,Nov,Cap 01,Infeccioso/Parasitário,60312
2016,11,Nov,Cap 02,Neoplasias,64035
2016,11,Nov,Cap 03,Sangue/Imunidade,8344
